[ID],Year,Institution,state,St-Ups Formed
95048,2005,Cornell Research Fdn. Inc.,NY,5
95071,2005,Health Research Inc.-NY Health Dept. - Roswell Park Cancer Inst.,NY,0
95073,2005,Hospital for Special Surgery,NY,2
95050,2005,Mount Sinai School of Medicine of NYU,NY,0
95121,2005,New York Univ.,NY,3
95142,2005,Rensselaer Polytechnic Inst.,NY,2
95160,2005,Sloan Kettering Inst. for Cancer Res.,NY,2
95168,2005,The Research Foundation of SUNY,NY,6
95240,2005,Univ. of Rochester,NY,5
95048,2006,Cornell Research Fdn. Inc.,NY,6
95071,2006,Health Research Inc. - NYS Department of Health,NY,0
95050,2006,Mount Sinai School of Medicine of NYU,NY,1
95121,2006,New York Univ.,NY,5
95142,2006,Rensselaer Polytechnic Inst.,NY,2
95160,2006,Sloan Kettering Inst. for Cancer Res.,NY,5
95168,2006,The Research Foundation of SUNY,NY,12
95240,2006,Univ. of Rochester,NY,7
95002,2007,Albert Einstein College of Med/Yeshiva Univ.,NY,2
95045,2007,Columbia Univ.,NY,12
95048,2007,Cornell Research Fdn. Inc.,NY,2
95071,2007,Health Research Inc. - NYS Department of Health,NY,0
95050,2007,Mount Sinai School of Medicine of NYU,NY,1
95121,2007,New York Univ.,NY,6
95142,2007,Rensselaer Polytechnic Inst.,NY,1
95160,2007,Sloan Kettering Inst. for Cancer Res.,NY,0
95168,2007,The Research Foundation of SUNY,NY,9
95240,2007,Univ. of Rochester,NY,2
95002,2008,Albert Einstein College of Med/Yeshiva Univ.,NY,1
95045,2008,Columbia Univ.,NY,10
95048,2008,Cornell Research Fdn. Inc.,NY,5
95071,2008,Health Research Inc. - NYS Department of Health,NY,0
95050,2008,Mount Sinai School of Medicine of NYU,NY,0
95121,2008,New York Univ.,NY,6
95142,2008,Rensselaer Polytechnic Inst.,NY,1
95160,2008,Sloan Kettering Inst. for Cancer Res.,NY,4
95168,2008,The Research Foundation of SUNY,NY,10
95240,2008,Univ. of Rochester,NY,6
95002,2009,Albert Einstein College of Med/Yeshiva Univ.,NY,2
95045,2009,Columbia Univ.,NY,13
95048,2009,Cornell Research Fdn. Inc.,NY,3
95050,2009,Mount Sinai School of Medicine of NYU,NY,0
95121,2009,New York Univ.,NY,5
95142,2009,Rensselaer Polytechnic Inst.,NY,1
95160,2009,Sloan Kettering Inst. for Cancer Res.,NY,1
95168,2009,The Research Foundation of SUNY,NY,5
95240,2009,Univ. of Rochester,NY,2
95002,2010,Albert Einstein College of Med/Yeshiva Univ.,NY,2
95045,2010,Columbia Univ.,NY,12
95048,2010,Cornell University,NY,12
95050,2010,Mount Sinai School of Medicine of NYU,NY,1
95121,2010,New York Univ.,NY,6
95142,2010,Rensselaer Polytechnic Inst.,NY,2
95160,2010,Sloan Kettering Inst. for Cancer Res.,NY,1
95168,2010,The Research Foundation of SUNY,NY,5
95240,2010,Univ. of Rochester,NY,5
95002,2011,Albert Einstein College of Med/Yeshiva Univ.,NY,1
95045,2011,Columbia Univ.,NY,15
95048,2011,Cornell University,NY,10
95050,2011,Mount Sinai School of Medicine,NY,0
95119,2011,New York Blood Ctr.,NY,0
95121,2011,New York Univ.,NY,9
95142,2011,Rensselaer Polytechnic Inst.,NY,2
95168,2011,Reseach Foundation of State University of New York,NY,8
95160,2011,Sloan Kettering Inst. for Cancer Res.,NY,5
95240,2011,Univ. of Rochester,NY,2
95002,2012,Albert Einstein College of Med/Yeshiva Univ.,NY,
95045,2012,Columbia Univ.,NY,15
95048,2012,Cornell University,NY,7
95160,2012,Memorial Sloan-Kettering Cancer Center,NY,2
95050,2012,Mount Sinai School of Medicine,NY,0
95119,2012,New York Blood Ctr.,NY,0
95121,2012,New York Univ.,NY,7
95142,2012,Rensselaer Polytechnic Inst.,NY,3
95148,2012,Rochester Inst. of Technology,NY,1
95168,2012,The Research Foundation for The State University of New York,NY,10
95240,2012,Univ. of Rochester,NY,1
95002,2013,Albert Einstein College of Med/Yeshiva Univ.,NY,4
97017,2013,Boyce Thompson Inst. for Plant Research,NY,0
95045,2013,Columbia Univ.,NY,14
95048,2013,Cornell University,NY,8
95073,2013,Hospital for Special Surgery,NY,0
95160,2013,Memorial Sloan Kettering Cancer Center,NY,2
95050,2013,Mount Sinai School of Medicine,NY,2
95121,2013,New York Univ.,NY,8
95148,2013,Rochester Inst. of Technology,NY,0
95149,2013,Rockefeller Univ.,NY,2
95168,2013,The Research Foundation for The State University of New York,NY,4
95029,1991,Case Western Reserve University,OH,
95128,1991,Ohio State University,OH,
95191,1991,Univ. of Cincinnati,OH,
95194,1991,Univ. of Dayton,OH,
95029,1992,Case Western Reserve University,OH,
95128,1992,Ohio State University,OH,
95191,1992,Univ. of Cincinnati,OH,
95194,1992,Univ. of Dayton,OH,
95029,1993,Case Western Reserve University,OH,
95041,1993,Cleveland Clinic Foundation,OH,
95105,1993,Miami University,OH,
95128,1993,Ohio State University,OH,
95129,1993,Ohio University,OH,
95180,1993,Univ. of Akron,OH,
95191,1993,Univ. of Cincinnati,OH,
95194,1993,Univ. of Dayton,OH,
95029,1994,Case Western Reserve University,OH,3
95101,1994,Medical College of Ohio,OH,0
95128,1994,Ohio State University,OH,0
95129,1994,Ohio University,OH,0
95180,1994,Univ. of Akron,OH,0
95191,1994,Univ. of Cincinnati,OH,1
95194,1994,Univ. of Dayton,OH,0
95029,1995,Case Western Reserve University,OH,1
95041,1995,Cleveland Clinic Foundation,OH,0
95101,1995,Medical College of Ohio,OH,0
95128,1995,Ohio State University,OH,0
95129,1995,Ohio University,OH,1
95180,1995,Univ. of Akron,OH,0
95191,1995,Univ. of Cincinnati,OH,0
95194,1995,Univ. of Dayton,OH,1
95281,1995,Wright State University,OH,0
95029,1996,Case Western Reserve University,OH,1
95041,1996,Cleveland Clinic Foundation,OH,0
95090,1996,Kent State University,OH,0
95101,1996,Medical College of Ohio,OH,0
95128,1996,Ohio State University,OH,0
95129,1996,Ohio University,OH,0
95180,1996,Univ. of Akron,OH,0
95191,1996,Univ. of Cincinnati,OH,0
95194,1996,Univ. of Dayton,OH,0
95281,1996,Wright State University,OH,0
95029,1997,Case Western Reserve University,OH,0
95041,1997,Cleveland Clinic Foundation,OH,0
95090,1997,Kent State University,OH,0
95101,1997,Medical College of Ohio,OH,0
95128,1997,Ohio State University,OH,2
95129,1997,Ohio University,OH,1
95180,1997,Univ. of Akron,OH,0
95191,1997,Univ. of Cincinnati,OH,1
95194,1997,Univ. of Dayton,OH,0
95281,1997,Wright State University,OH,0
95029,1998,Case Western Reserve University,OH,0
96008,1998,Children's Hospital Cincinnati,OH,1
95041,1998,Cleveland Clinic Foundation,OH,0
95090,1998,Kent State University,OH,0
95101,1998,Medical College of Ohio,OH,0
95128,1998,Ohio State University,OH,0
95129,1998,Ohio University,OH,0
95180,1998,Univ. of Akron,OH,0
95191,1998,Univ. of Cincinnati,OH,1
95194,1998,Univ. of Dayton,OH,0
95281,1998,Wright State University,OH,0
95029,1999,Case Western Reserve University,OH,3
96008,1999,Children's Hospital Cincinnati,OH,0
95041,1999,Cleveland Clinic Foundation,OH,0
95090,1999,Kent State University,OH,1
95101,1999,Medical College of Ohio,OH,0
95128,1999,Ohio State University,OH,0
95129,1999,Ohio University,OH,0
95180,1999,Univ. of Akron,OH,1
95191,1999,Univ. of Cincinnati,OH,4
95194,1999,Univ. of Dayton,OH,1
95281,1999,Wright State University,OH,0
95029,2000,Case Western Reserve University,OH,1
96008,2000,Children's Hospital Cincinnati,OH,0
95041,2000,Cleveland Clinic Foundation,OH,1
95090,2000,Kent State University,OH,3
95101,2000,Medical College of Ohio,OH,0
95128,2000,Ohio State University,OH,2
95129,2000,Ohio University,OH,0
95180,2000,Univ. of Akron,OH,0
95191,2000,Univ. of Cincinnati,OH,3
95194,2000,Univ. of Dayton,OH,0
95281,2000,Wright State University,OH,0
95015,2001,Bowling Green State University,OH,0
95029,2001,Case Western Reserve University,OH,1
96008,2001,Children's Hospital Cincinnati,OH,0
95041,2001,Cleveland Clinic Foundation,OH,2
95090,2001,Kent State University,OH,2
95128,2001,Ohio State University,OH,8
95129,2001,Ohio University,OH,0
95180,2001,Univ. of Akron,OH,1
95191,2001,Univ. of Cincinnati,OH,3
95194,2001,Univ. of Dayton Research Institute,OH,0
95281,2001,Wright State University,OH,0
95015,2002,Bowling Green State Univ.,OH,0
95029,2002,Case Western Reserve Univ.,OH,1
96008,2002,Children's Hospital Cincinnati,OH,0
95041,2002,Cleveland Clinic Fdn.,OH,3
95090,2002,Kent State Univ.,OH,0
95101,2002,Medical College of Ohio,OH,0
95128,2002,Ohio State Univ.,OH,8
95129,2002,Ohio Univ.,OH,1
95180,2002,Univ. of Akron,OH,2
95191,2002,Univ. of Cincinnati,OH,1
95194,2002,Univ. of Dayton Research Inst.,OH,0
95253,2002,Univ. of Toledo,OH,1
95281,2002,Wright State Univ.,OH,1
95015,2003,Bowling Green State Univ.,OH,0
95029,2003,Case Western Reserve Univ.,OH,2
96008,2003,Children's Hospital Cincinnati,OH,2
95041,2003,Cleveland Clinic Fdn.,OH,3
95090,2003,Kent State Univ.,OH,0
95101,2003,Medical College of Ohio,OH,0
95105,2003,Miami Univ.,OH,
95128,2003,Ohio State Univ.,OH,4
95129,2003,Ohio Univ.,OH,0
95180,2003,Univ. of Akron,OH,2
95191,2003,Univ. of Cincinnati,OH,0
95194,2003,Univ. of Dayton Research Inst.,OH,1
95253,2003,Univ. of Toledo,OH,0
95281,2003,Wright State Univ.,OH,0
95015,2004,Bowling Green State Univ.,OH,0
95029,2004,Case Western Reserve Univ.,OH,4
96008,2004,Children's Hospital Cincinnati,OH,3
95041,2004,Cleveland Clinic Fdn.,OH,5
95090,2004,Kent State Univ.,OH,0
95101,2004,Medical College of Ohio,OH,0
95105,2004,Miami Univ.,OH,0
95128,2004,Ohio State Univ.,OH,6
95129,2004,Ohio Univ.,OH,0
95180,2004,Univ. of Akron,OH,2
95191,2004,Univ. of Cincinnati,OH,1
95194,2004,Univ. of Dayton Research Inst.,OH,2
95253,2004,Univ. of Toledo,OH,2
95281,2004,Wright State Univ.,OH,0
95015,2005,Bowling Green State Univ.,OH,0
95029,2005,Case Western Reserve Univ.,OH,4
96008,2005,Children's Hospital Cincinnati,OH,0
95041,2005,Cleveland Clinic Fdn.,OH,4
95090,2005,Kent State Univ.,OH,0
95101,2005,Medical University of Ohio at Toledo,OH,0
95105,2005,Miami Univ.,OH,0
95128,2005,Ohio State Univ.,OH,2
95129,2005,Ohio Univ.,OH,0
95180,2005,Univ. of Akron,OH,4
95191,2005,Univ. of Cincinnati,OH,0
95194,2005,Univ. of Dayton Research Inst.,OH,2
95253,2005,Univ. of Toledo,OH,2
95281,2005,Wright State Univ.,OH,0
95015,2006,Bowling Green State Univ.,OH,0
95029,2006,Case Western Reserve Univ.,OH,4
96008,2006,Children's Hospital Cincinnati,OH,3
95041,2006,Cleveland Clinic Fdn.,OH,3
95090,2006,Kent State Univ.,OH,2
95105,2006,Miami Univ.,OH,0
95128,2006,Ohio State Univ.,OH,5
95129,2006,Ohio Univ.,OH,0
95180,2006,Univ. of Akron,OH,3
95191,2006,Univ. of Cincinnati,OH,2
95194,2006,Univ. of Dayton Research Inst.,OH,1
95253,2006,Univ. of Toledo,OH,2
95281,2006,Wright State Univ.,OH,0
95015,2007,Bowling Green State Univ.,OH,0
95029,2007,Case Western Reserve Univ.,OH,3
96008,2007,Children's Hospital Cincinnati,OH,1
95041,2007,Cleveland Clinic,OH,5
95090,2007,Kent State Univ.,OH,1
95105,2007,Miami Univ.,OH,0
95128,2007,Ohio State Univ.,OH,3
95129,2007,Ohio Univ.,OH,1
95180,2007,Univ. of Akron,OH,2
95191,2007,Univ. of Cincinnati,OH,1
95194,2007,Univ. of Dayton Research Inst.,OH,1
95253,2007,Univ. of Toledo,OH,2
95015,2008,Bowling Green State Univ.,OH,0
95029,2008,Case Western Reserve Univ.,OH,1
96008,2008,Children's Hospital Cincinnati,OH,0
95041,2008,Cleveland Clinic,OH,5
95090,2008,Kent State Univ.,OH,0
95105,2008,Miami Univ.,OH,0
95128,2008,Ohio State Univ.,OH,5
95129,2008,Ohio Univ.,OH,3
95180,2008,Univ. of Akron,OH,5
95191,2008,Univ. of Cincinnati,OH,0
95253,2008,Univ. of Toledo,OH,3
95015,2009,Bowling Green State Univ.,OH,1
95029,2009,Case Western Reserve Univ.,OH,5
96008,2009,Children's Hospital Cincinnati,OH,0
95041,2009,Cleveland Clinic,OH,5
95090,2009,Kent State Univ.,OH,1
95105,2009,Miami Univ.,OH,1
95128,2009,Ohio State Univ.,OH,7
95129,2009,Ohio Univ.,OH,0
95180,2009,Univ. of Akron,OH,4
95191,2009,Univ. of Cincinnati,OH,3
95194,2009,Univ. of Dayton Research Inst.,OH,0
95253,2009,Univ. of Toledo,OH,3
95281,2009,Wright State Univ.,OH,0
95015,2010,Bowling Green State Univ.,OH,1
95029,2010,Case Western Reserve Univ.,OH,5
96008,2010,Children's Hospital Cincinnati,OH,2
95041,2010,Cleveland Clinic,OH,5
95090,2010,Kent State Univ.,OH,0
95105,2010,Miami Univ.,OH,0
95128,2010,Ohio State Univ.,OH,8
95180,2010,Univ. of Akron,OH,2
95191,2010,Univ. of Cincinnati,OH,7
95194,2010,Univ. of Dayton Research Inst.,OH,0
95253,2010,Univ. of Toledo,OH,2
95281,2010,Wright State Univ.,OH,0
95015,2011,Bowling Green State Univ.,OH,0
95029,2011,Case Western Reserve Univ.,OH,4
96008,2011,Children's Hospital Cincinnati,OH,1
95041,2011,Cleveland Clinic,OH,6
95090,2011,Kent State Univ.,OH,2
95105,2011,Miami Univ.,OH,1
95128,2011,Ohio State Univ.,OH,6
95180,2011,Univ. of Akron,OH,2
95191,2011,Univ. of Cincinnati,OH,3
95194,2011,Univ. of Dayton Research Inst.,OH,0
95253,2011,Univ. of Toledo,OH,2
95281,2011,Wright State Univ.,OH,0
95029,2012,Case Western Reserve Univ.,OH,3
96008,2012,Children's Hospital Cincinnati,OH,0
95041,2012,Cleveland Clinic,OH,7
95105,2012,Miami Univ.,OH,0
95128,2012,Ohio State Univ.,OH,5
95129,2012,Ohio Univ.,OH,4
95180,2012,Univ. of Akron,OH,2
95191,2012,Univ. of Cincinnati,OH,6
95253,2012,Univ. of Toledo,OH,2
95194,2012,University of Dayton,OH,0
95281,2012,Wright State Univ.,OH,0
95029,2013,Case Western Reserve Univ.,OH,5
96008,2013,Children's Hospital Cincinnati,OH,0
95041,2013,Cleveland Clinic,OH,5
95090,2013,Kent State Univ.,OH,
95105,2013,Miami Univ.,OH,
95128,2013,Ohio State Univ.,OH,10
95129,2013,Ohio Univ.,OH,2
95180,2013,Univ. of Akron,OH,6
95191,2013,Univ. of Cincinnati,OH,3
98013,1991,Oklahoma Medical Research Fndtn.,OK,
98013,1992,Oklahoma Medical Research Fndtn.,OK,
95235,1994,Univ. of Oklahoma Health Science Ctr.,OK,1
95255,1994,Univ. of Tulsa,OK,0
98013,1995,Oklahoma Medical Research Fndtn.,OK,0
95235,1995,Univ. of Oklahoma Health Science Ctr.,OK,0
95255,1995,Univ. of Tulsa,OK,0
98013,1996,Oklahoma Medical Research Fndtn.,OK,0
95131,1996,Oklahoma State University,OK,0
95235,1996,Univ. of Oklahoma Health Science Ctr.,OK,0
95255,1996,Univ. of Tulsa,OK,0
98013,1997,Oklahoma Medical Research Fndtn.,OK,1
95131,1997,Oklahoma State University,OK,0
95235,1997,Univ. of Oklahoma Health Science Ctr.,OK,0
95255,1997,Univ. of Tulsa,OK,0
98013,1998,Oklahoma Medical Research Fndtn,OK,1
95131,1998,Oklahoma State University,OK,0
95235,1998,Univ. of Oklahoma Health Science Ctr.,OK,0
95255,1998,Univ. of Tulsa,OK,0
98013,1999,Oklahoma Medical Research Fndtn,OK,0
95131,1999,Oklahoma State University,OK,0
99014,1999,Univ. of Oklahoma-All Campuses,OK,2
98013,2000,Oklahoma Medical Research Fndtn,OK,1
95131,2000,Oklahoma State University,OK,0
99014,2000,Univ. of Oklahoma-All Campuses,OK,3
98013,2001,Oklahoma Medical Research Fdn.,OK,2
95131,2001,Oklahoma State University,OK,1
99014,2001,Univ. of Oklahoma All Campuses,OK,1
98013,2002,Oklahoma Medical Research Fndtn,OK,1
95131,2002,Oklahoma State Univ.,OK,1
99014,2002,Univ. of Oklahoma All Campuses,OK,2
98013,2003,Oklahoma Medical Research Fndtn,OK,0
95131,2003,Oklahoma State Univ.,OK,1
99014,2003,Univ. of Oklahoma All Campuses,OK,2
98013,2004,Oklahoma Medical Research Fndtn,OK,0
95131,2004,Oklahoma State Univ.,OK,0
99014,2004,Univ. of Oklahoma All Campuses,OK,1
98013,2005,Oklahoma Medical Research Fndtn,OK,2
95131,2005,Oklahoma State Univ.,OK,1
99014,2005,Univ. of Oklahoma All Campuses,OK,2
98013,2006,Oklahoma Medical Research Fndtn,OK,0
95131,2006,Oklahoma State Univ.,OK,1
99014,2006,Univ. of Oklahoma All Campuses,OK,5
95255,2006,Univ. of Tulsa Research Offices,OK,0
98013,2007,Oklahoma Medical Research Fndtn,OK,2
95131,2007,Oklahoma State Univ.,OK,2
99014,2007,Univ. of Oklahoma All Campuses,OK,1
98013,2008,Oklahoma Medical Research Fndtn,OK,0
95131,2008,Oklahoma State Univ.,OK,2
99014,2008,Univ. of Oklahoma All Campuses,OK,1
95131,2009,Oklahoma State Univ.,OK,3
99014,2009,Univ. of Oklahoma All Campuses,OK,5
95131,2010,Oklahoma State Univ.,OK,2
99014,2010,Univ. of Oklahoma All Campuses,OK,1
95131,2011,Oklahoma State Univ.,OK,1
99014,2011,Univ. of Oklahoma All Campuses,OK,3
95131,2012,Oklahoma State Univ.,OK,4
99014,2012,Univ. of Oklahoma All Campuses,OK,2
95131,2013,Oklahoma State Univ.,OK,2
99014,2013,Univ. of Oklahoma All Campuses,OK,1
95133,1991,Oregon State University,OR,
95236,1991,Univ. of Oregon,OR,
95133,1992,Oregon State University,OR,
95236,1992,Univ. of Oregon,OR,
95132,1993,Oregon Health Sciences University,OR,
95133,1993,Oregon State University,OR,
95236,1993,Univ. of Oregon,OR,
95132,1994,Oregon Health Sciences University,OR,1
95133,1994,Oregon State University,OR,0
95236,1994,Univ. of Oregon,OR,2
95132,1995,Oregon Health Sciences University,OR,1
95133,1995,Oregon State University,OR,0
95236,1995,Univ. of Oregon,OR,1
95132,1996,Oregon Health Sciences University,OR,0
95133,1996,Oregon State University,OR,1
95236,1996,Univ. of Oregon,OR,0
95132,1997,Oregon Health Sciences University,OR,0
95133,1997,Oregon State University,OR,1
95137,1997,Portland State University,OR,0
95236,1997,Univ. of Oregon,OR,3
95132,1998,Oregon Health Sciences University,OR,1
95133,1998,Oregon State University,OR,2
95137,1998,Portland State University,OR,0
95236,1998,Univ. of Oregon,OR,1
95132,1999,Oregon Health Sciences University,OR,1
95133,1999,Oregon State University,OR,1
95137,1999,Portland State University,OR,0
95236,1999,Univ. of Oregon,OR,1
95132,2000,Oregon Health Sciences University,OR,0
95133,2000,Oregon State University,OR,1
95236,2000,Univ. of Oregon,OR,0
20000014,2001,Legacy Health System,OR,0
95132,2001,Oregon Health & Science University,OR,1
95133,2001,Oregon State University,OR,2
95137,2001,Portland State University,OR,0
95236,2001,Univ. of Oregon,OR,0
20000014,2002,Legacy Health System,OR,
95132,2002,Oregon Health & Science Univ.,OR,1
95133,2002,Oregon State Univ.,OR,0
95137,2002,Portland State Univ.,OR,0
95236,2002,Univ. of Oregon,OR,1
95132,2003,Oregon Health & Science Univ.,OR,6
95133,2003,Oregon State Univ.,OR,0
95137,2003,Portland State Univ.,OR,1
95236,2003,Univ. of Oregon,OR,1
95132,2004,Oregon Health & Science Univ.,OR,4
95133,2004,Oregon State Univ.,OR,0
95137,2004,Portland State Univ.,OR,0
95236,2004,Univ. of Oregon,OR,3
95132,2005,Oregon Health & Science Univ.,OR,3
95133,2005,Oregon State Univ.,OR,0
95137,2005,Portland State Univ.,OR,1
95236,2005,Univ. of Oregon,OR,3
95132,2006,Oregon Health & Science Univ.,OR,3
95133,2006,Oregon State Univ.,OR,1
95137,2006,Portland State Univ.,OR,0
95236,2006,Univ. of Oregon,OR,0
20000014,2007,Legacy Health System,OR,0
95132,2007,Oregon Health & Science Univ.,OR,5
95133,2007,Oregon State Univ.,OR,3
95137,2007,Portland State Univ.,OR,1
95236,2007,Univ. of Oregon,OR,3
20000014,2008,Legacy Health System,OR,0
95132,2008,Oregon Health & Science Univ.,OR,4
95133,2008,Oregon State Univ.,OR,1
95137,2008,Portland State Univ.,OR,0
95236,2008,Univ. of Oregon,OR,0
95132,2009,Oregon Health & Science Univ.,OR,3
95133,2009,Oregon State Univ.,OR,4
95137,2009,Portland State Univ.,OR,1
95236,2009,Univ. of Oregon,OR,1
95132,2010,Oregon Health & Science Univ.,OR,3
95133,2010,Oregon State Univ.,OR,0
95137,2010,Portland State Univ.,OR,0
95236,2010,Univ. of Oregon,OR,1
95132,2011,Oregon Health & Science Univ.,OR,3
95133,2011,Oregon State Univ.,OR,2
95137,2011,Portland State Univ.,OR,0
95236,2011,Univ. of Oregon,OR,1
95132,2012,Oregon Health & Science Univ.,OR,1
95133,2012,Oregon State Univ.,OR,3
95137,2012,Portland State Univ.,OR,2
95236,2012,Univ. of Oregon,OR,1
95132,2013,Oregon Health & Science Univ.,OR,2
95133,2013,Oregon State Univ.,OR,5
95137,2013,Portland State Univ.,OR,3
95236,2013,Univ. of Oregon,OR,4
95033,1991,Children's Hospital of Philadelphia,PA,
95102,1991,Medical College of PA,PA,
95135,1991,Penn State University,PA,
95170,1991,Temple University,PA,
95033,1992,Children's Hospital of Philadelphia,PA,
95102,1992,Medical College of PA,PA,
95135,1992,Penn State University,PA,
95170,1992,Temple University,PA,
95003,1993,Albert Einstein Healthcare Network,PA,
95027,1993,Carnegie Mellon University,PA,
95033,1993,Children's Hospital of Philadelphia,PA,
95054,1993,Drexel University,PA,
95063,1993,Fox Chase Cancer Center,PA,
95069,1993,Hahnemann University,PA,
95102,1993,Medical College of PA,PA,
95135,1993,Penn State University,PA,
95170,1993,Temple University,PA,
95173,1993,Thomas Jefferson University,PA,
95237,1993,Univ. of PA,PA,
95238,1993,Univ. of Pittsburgh,PA,
95279,1993,Wistar Institute,PA,
95003,1994,Albert Einstein Healthcare Network,PA,1
95027,1994,Carnegie Mellon University,PA,0
95033,1994,Children's Hospital of Philadelphia,PA,0
95054,1994,Drexel University,PA,4
95063,1994,Fox Chase Cancer Center,PA,1
95069,1994,Hahnemann University,PA,2
95091,1994,Lehigh University,PA,3
95135,1994,Penn State University,PA,5
95170,1994,Temple University,PA,0
95173,1994,Thomas Jefferson University,PA,4
95237,1994,Univ. of PA,PA,5
95238,1994,Univ. of Pittsburgh,PA,1
95279,1994,Wistar Institute,PA,0
95003,1995,Albert Einstein Healthcare Network,PA,1
95004,1995,Allegheny Health Educ. & Res. Fndtn.,PA,0
95027,1995,Carnegie Mellon University,PA,1
95033,1995,Children's Hospital of Philadelphia,PA,0
95063,1995,Fox Chase Cancer Center,PA,0
95091,1995,Lehigh University,PA,0
95135,1995,Penn State University,PA,4
95170,1995,Temple University,PA,0
95173,1995,Thomas Jefferson University,PA,6
95237,1995,Univ. of PA,PA,7
95238,1995,Univ. of Pittsburgh,PA,2
95279,1995,Wistar Institute,PA,0
95003,1996,Albert Einstein Healthcare Network,PA,1
95004,1996,Allegheny Univ. of the Health Sciences,PA,2
95027,1996,Carnegie Mellon University,PA,2
95033,1996,Children's Hospital of Philadelphia,PA,
95063,1996,Fox Chase Cancer Center,PA,0
95091,1996,Lehigh University,PA,0
95135,1996,Penn State University,PA,3
95170,1996,Temple University,PA,1
95173,1996,Thomas Jefferson University,PA,4
95237,1996,Univ. of Pennsylvania,PA,4
95238,1996,Univ. of Pittsburgh,PA,2
95279,1996,Wistar Institute,PA,0
97027,1997,Allegheny Univ. of the Health Sciences,PA,1
95027,1997,Carnegie Mellon University,PA,3
95033,1997,Children's Hospital of Philadelphia,PA,0
95063,1997,Fox Chase Cancer Center,PA,1
95091,1997,Lehigh University,PA,0
95135,1997,Penn State University,PA,9
95170,1997,Temple University,PA,1
95173,1997,Thomas Jefferson University,PA,3
95237,1997,Univ. of Pennsylvania,PA,4
95238,1997,Univ. of Pittsburgh,PA,5
97027,1998,Allegheny Univ. of the Health Sciences,PA,2
95027,1998,Carnegie Mellon University,PA,5
95033,1998,Children's Hospital of Philadelphia,PA,0
95063,1998,Fox Chase Cancer Center,PA,0
95135,1998,Penn State University,PA,5
95170,1998,Temple University,PA,1
95173,1998,Thomas Jefferson University,PA,3
95237,1998,Univ. of Pennsylvania,PA,4
95238,1998,Univ. of Pittsburgh,PA,3
95279,1998,Wistar Institute,PA,0
95027,1999,Carnegie Mellon University,PA,5
95033,1999,Children's Hospital of Philadelphia,PA,0
95063,1999,Fox Chase Cancer Center,PA,1
95135,1999,Penn State University,PA,3
95170,1999,Temple University,PA,0
95173,1999,Thomas Jefferson University,PA,1
95237,1999,Univ. of Pennsylvania,PA,6
95238,1999,Univ. of Pittsburgh,PA,3
95279,1999,Wistar Institute,PA,0
95027,2000,Carnegie Mellon University,PA,4
95033,2000,Children's Hospital of Philadelphia,PA,0
95063,2000,Fox Chase Cancer Center,PA,0
95135,2000,Penn State University,PA,4
95170,2000,Temple University,PA,0
95173,2000,Thomas Jefferson University,PA,1
95237,2000,Univ. of Pennsylvania,PA,6
95238,2000,Univ. of Pittsburgh,PA,5
95279,2000,Wistar Institute,PA,0
95005,2001,Allegheny-Singer Research Institute,PA,0
95027,2001,Carnegie Mellon University,PA,4
95033,2001,Children's Hospital Philadelphia,PA,0
95054,2001,Drexel University,PA,1
95063,2001,Fox Chase Cancer Center,PA,0
95135,2001,Penn State University,PA,4
95170,2001,Temple University,PA,1
95238,2001,Univ. of Pittsburgh,PA,4
95279,2001,Wistar Institute,PA,0
95005,2002,Allegheny-Singer Research Inst.,PA,0
95027,2002,Carnegie Mellon Univ.,PA,4
95063,2002,Fox Chase Cancer Ctr.,PA,0
95135,2002,Penn State Univ.,PA,4
95170,2002,Temple Univ.,PA,1
95237,2002,Univ. of Pennsylvania,PA,12
95238,2002,Univ. of Pittsburgh,PA,5
95279,2002,Wistar Inst.,PA,0
95005,2003,Allegheny-Singer Research Inst.,PA,0
95027,2003,Carnegie Mellon Univ.,PA,2
2000007,2003,Duquesne Univ.,PA,0
95063,2003,Fox Chase Cancer Ctr.,PA,0
95135,2003,Penn State Univ.,PA,2
95170,2003,Temple Univ.,PA,1
95173,2003,Thomas Jefferson Univ,PA,
95237,2003,Univ. of Pennsylvania,PA,12
95238,2003,Univ. of Pittsburgh,PA,8
95279,2003,Wistar Inst.,PA,1
95005,2004,Allegheny-Singer Research Inst.,PA,0
95027,2004,Carnegie Mellon Univ.,PA,4
2000007,2004,Duquesne Univ.,PA,0
95063,2004,Fox Chase Cancer Ctr.,PA,0
95135,2004,Penn State Univ.,PA,4
95170,2004,Temple Univ.,PA,2
95237,2004,Univ. of Pennsylvania,PA,6
95238,2004,Univ. of Pittsburgh,PA,10
95279,2004,Wistar Inst.,PA,0
95027,2005,Carnegie Mellon Univ.,PA,6
95054,2005,Drexel Univ.,PA,0
2000007,2005,Duquesne Univ.,PA,1
95063,2005,Fox Chase Cancer Ctr.,PA,0
95135,2005,Penn State Univ.,PA,3
95170,2005,Temple Univ.,PA,2
95237,2005,Univ. of Pennsylvania,PA,9
95238,2005,Univ. of Pittsburgh,PA,8
95279,2005,Wistar Inst.,PA,0
95027,2006,Carnegie Mellon Univ.,PA,12
95054,2006,Drexel Univ.,PA,4
2000007,2006,Duquesne Univ.,PA,1
95063,2006,Fox Chase Cancer Ctr.,PA,1
95091,2006,Lehigh Univ.,PA,2
95135,2006,Penn State Univ.,PA,4
