[ID],Year,Institution,insttype,state,medschl,PROGYEAR,COUNTRY,Lic FTEs,Oth FTEs,Tot Res Exp,Fed Res Exp,Ind Res Exp,Lic Iss,Opt Iss,Tot Discl Lic,Excl Lic/Opt.,Non-Excl Lic/Opt,Excl Lic Lg Co,Non-Excl Lic Lg Co,Excl Lic Sm Co,Non-Excl Lic Sm Co,Excl Lic St-Ups,Non-Excl St-Ups,Lic w Equ,Act Lic,Tot Lic St-Ups,Tot Lic Sm Co,Tot Lic Lg Co,Res Fnd from Lic,Lic Gen Inc,Lic Gen Run Roy,Lic $1mm+,Tot Lic/Opt Exe,Gross Lic Inc,Lic Inc Run Roy,Lic Inc Equ,Lic Inc Other,Lic Inc Pd Oth,Leg Fees,Reimb Leg Fee,Inv Dis Rec,Inv Dis Cld,Cum Inv Dis Cld,Inact Inv Dis,Techn Lic,Tot Pat App Fld,New Pat App Fld,For. Pat App Fld,Pro Pat App Fld,Util Pat App Fld,Iss US Pat,St-Ups Formed,St-Ups No Fnd,St-Ups Inst Fnd,St-Ups SBIR Fnd,St-Ups F&F Fnd,St-Ups Angl Fnd,St-Ups Angl Netw Fnd,St-Ups State Fnd,St-Ups VC Fnd,St-Ups Corp Fnd,St-Ups Oth Fnd,St-Ups in Home St,St-Ups Cld,Cum Op St-Ups,St-Ups w Equ,New Prod
95023,1992,CA Pacific Medical Ctr. Res. Inst.,4HRI,CA,NO,,,0.1,0.1,"$15,000,000 ","$10,000,000 ","$1,000,000 ",,,,,,,,,,,,0,0,,,, ,0,,,0,$0 , , , , , , ,1,,,,,1,1,,,,,,,,,,,,,,,,,,,,
95026,1992,Carleton University,3CN,,NO,1986,CANADA,2,0,"$13,200,000 ", ,"$800,000 ",,,,,,,,,,,,1,11,,,, ,4,,,1,"$12,000 ", , , , , , ,10,,,,,1,1,,,,,,,,,,,,,,,,,,,,
95029,1992,Case Western Reserve University,5U,OH,YES,1986,,2,1.5,"$114,300,000 ","$90,700,000 ","$17,700,000 ",,,,,,,,,,,,9,9,,,, ,8,,,9,"$469,000 ", , , , , , ,39,,,,,7,6,,,,,,,,,,,,,,,,,,,,
95031,1992,Center for Innovative Technology,2PMF,VA,NO,1985,,1.5,0.5,"$1,785,000 ", ,"$1,785,000 ",,,,,,,,,,,,3,25,,,, ,25,,,13,"$303,300 ", , , , , , ,80,,,,,27,18,,,,,,,,,,,,,,,,,,,,
95033,1992,Children's Hospital of Philadelphia,4HRI,PA,NO,1992,,0.5,0.13,"$18,100,000 ","$14,700,000 ","$3,400,000 ",,,,,,,,,,,,0,1,,,, ,0,,,1,$0 , , , , , , ,20,,,,,9,7,,,,,,,,,,,,,,,,,,,,
95036,1992,Children's Hospital Oakland,4HRI,CA,NO,,,0.5,0.1,"$10,300,000 ","$6,400,000 ","$1,600,000 ",,,,,,,,,,,,0,3,,,, ,2,,,0,"$1,761 ", , , , , , ,2,,,,,1,1,,,,,,,,,,,,,,,,,,,,
95038,1992,City of Hope National Medical Ctr.,4HRI,CA,NO,1986,,2,1,"$33,000,000 ","$10,000,000 ","$450,000 ",,,,,,,,,,,,1,27,,,, ,18,,,,"$20,861,915 ", , , , , , ,25,,,,,30,14,,,,,,,,,,,,,,,,,,,,
95040,1992,Clemson University,5U,SC,NO,1990,,1,1,"$58,689,426 ","$46,420,126 ","$7,952,672 ",,,,,,,,,,,,4,7,,,, ,2,,,2,"$1,648,757 ", , , , , , ,28,,,,,17,17,,,,,,,,,,,,,,,,,,,,
95044,1992,CO State University,5U,CO,NO,1941,,0.5,0.75,"$108,000,000 ","$91,800,000 ","$17,200,000 ",,,,,,,,,,,,3,37,,,, ,17,,,3,"$198,163 ", , , , , , ,33,,,,,10,8,,,,,,,,,,,,,,,,,,,,
95045,1992,Columbia University,5U,NY,YES,1982,,5,3,"$197,300,000 ","$172,660,000 ","$6,450,000 ",,,,,,,,,,,,5,216,,,, ,117,,,30,"$14,357,752 ", , , , , , ,73,,,,,18,18,,,,,,,,,,,,,,,,,,,,
95047,1992,Concordia University,3CN,,NO,1988,CANADA,0,0,"$11,560,978 ","$7,054,348 ","$728,059 ",,,,,,,,,,,,0,0,,,, ,0,,,0,$0 , , , , , , ,6,,,,,1,1,,,,,,,,,,,,,,,,,,,,
95048,1992,Cornell Research Fndtn. Inc.,5U,NY,YES,1979,,4,4,"$291,300,000 ","$177,100,000 ","$16,900,000 ",,,,,,,,,,,,9,363,,,, ,144,,,61,"$1,922,818 ", , , , , , ,174,,,,,124,92,,,,,,,,,,,,,,,,,,,,
95052,1992,Dana-Farber Cancer Institute,4HRI,MA,NO,1981,,1,1,"$72,630,000 ","$54,784,000 ","$10,855,000 ",,,,,,,,,,,,2,47,,,, ,9,,,11,"$2,789,561 ", , , , , , ,65,,,,,61,43,,,,,,,,,,,,,,,,,,,,
95053,1992,Dartmouth College,5U,NH,YES,1985,,0,0.25,"$56,062,147 ","$44,716,072 ","$2,942,378 ",,,,,,,,,,,,4,19,,,, ,13,,,2,"$66,000 ", , , , , , ,11,,,,,12,6,,,,,,,,,,,,,,,,,,,,
95060,1992,FL Atlantic University,5U,FL,NO,1991,,0.5,1,"$15,172,904 ","$7,810,217 ","$2,423,828 ",,,,,,,,,,,,2,2,,,, ,1,,,4,"$50,000 ", , , , , , ,5,,,,,3,3,,,,,,,,,,,,,,,,,,,,
95064,1992,Fred Hutchinson Cancer Res. Ctr.,4HRI,WA,NO,1985,,2,1,"$104,700,000 ","$54,800,000 ","$1,652,043 ",,,,,,,,,,,,5,43,,,, ,22,,,11,"$395,724 ", , , , , , ,25,,,,,22,15,,,,,,,,,,,,,,,,,,,,
95067,1992,Georgia Institute of Technology,5U,GA,NO,1990,,1,1,"$115,362,586 ","$104,171,894 ","$11,190,692 ",,,,,,,,,,,,4,41,,,, ,21,,,30,"$1,758,884 ", , , , , , ,72,,,,,24,18,,,,,,,,,,,,,,,,,,,,
95070,1992,Harvard University,5U,MA,YES,1977,,8,6.5,"$296,000,000 ","$214,000,000 ","$14,000,000 ",,,,,,,,,,,,2,180,,,, ,90,,,55,"$3,200,000 ", , , , , , ,87,,,,,73,31,,,,,,,,,,,,,,,,,,,,
95074,1992,Houston Advanced Research Center,4HRI,TX,NO,1988,,1.3,0.4,"$11,972,919 ","$4,547,478 ","$2,440,443 ",,,,,,,,,,,,2,2,,,, ,1,,,2,"$10,000 ", , , , , , ,10,,,,,5,2,,,,,,,,,,,,,,,,,,,,
95082,1992,Indiana University,5U,IN,YES,1991,,1,1,"$166,670,525 ","$98,016,005 ","$14,918,761 ",,,,,,,,,,,,2,28,,,, ,23,,,16,"$112,000 ", , , , , , ,61,,,,,33,29,,,,,,,,,,,,,,,,,,,,
95088,1992,Johns Hopkins University,5U,MD,YES,1973,,6,9,"$705,967,628 ","$644,528,823 ","$16,590,655 ",,,,,,,,,,,,5,169,,,, ,76,,,37,"$2,215,494 ", , , , , , ,213,,,,,,42,,,,,,,,,,,,,,,,,,,,
95096,1992,Massachusetts General Hospital,4HRI,MA,NO,1976,,3.5,2.5,"$150,189,659 ","$85,052,525 ","$40,070,119 ",,,,,,,,,,,,0,204,,,, ,12,,,55,"$1,316,350 ", , , , , , ,126,,,,,111,44,,,,,,,,,,,,,,,,,,,,
95097,1992,Massachusetts Inst. of Technology (MIT),5U,MA,NO,1950,,8,6.4,"$292,000,000 ","$238,000,000 ","$54,000,000 ",,,,,,,,,,,,4,278,,,, ,174,,,78,"$11,680,000 ", , , , , , ,291,,,,,143,88,,,,,,,,,,,,,,,,,,,,
95098,1992,Mayo Foundation,4HRI,MN,YES,1985,,4,2,"$63,933,700 ","$47,109,700 ","$16,824,000 ",,,,,,,,,,,,3,100,,,, ,67,,,24,"$2,741,200 ", , , , , , ,105,,,,,10,10,,,,,,,,,,,,,,,,,,,,
95102,1992,Medical College of PA,5U,PA,YES,1990,,0.1,0.1,"$23,480,000 ", , ,,,,,,,,,,,,0,0,,,, ,0,,,0,$0 , , , , , , ,6,,,,,2,2,,,,,,,,,,,,,,,,,,,,
95107,1992,Michigan State University,5U,MI,YES,1992,,1,0.75,"$143,110,628 ","$75,137,448 ","$7,073,080 ",,,,,,,,,,,,0,58,,,, ,25,,,4,"$13,295,620 ", , , , , , ,39,,,,,34,13,,,,,,,,,,,,,,,,,,,,
95109,1992,Mississippi State University,5U,MS,NO,1992,,1,1,"$63,146,346 ","$45,084,333 ","$2,203,610 ",,,,,,,,,,,,0,3,,,, ,,,,3, , , , , , , ,18,,,,,1,1,,,,,,,,,,,,,,,,,,,,
95112,1992,Mount Sinai Hospital,3CN,,NO,1989,CANADA,1,0.25,"$12,240,000 ","$4,560,000 ","$1,680,000 ",,,,,,,,,,,,0,5,,,, ,5,,,4,"$69,902 ", , , , , , ,11,,,,,7,6,,,,,,,,,,,,,,,,,,,,
95115,1992,New England Medical Center,4HRI,MA,NO,1988,,1.25,1,"$38,400,000 ","$24,600,000 ","$12,000,000 ",,,,,,,,,,,,0,18,,,, ,8,,,1,"$210,000 ", , , , , , ,18,,,,,19,11,,,,,,,,,,,,,,,,,,,,
95116,1992,New Jersey Institute of Technology,5U,NJ,NO,1992,,1,0.25,"$13,953,957 ","$4,808,123 ","$2,340,425 ",,,,,,,,,,,,0,0,,,, ,0,,,0,$0 , , , , , , ,18,,,,,4,4,,,,,,,,,,,,,,,,,,,,
95119,1992,New York Blood Center,4HRI,NY,NO,1986,,1.5,1.5,"$17,430,000 ","$3,212,000 ","$643,000 ",,,,,,,,,,,,0,62,,,, ,26,,,2,"$14,808,926 ", , , , , , ,12,,,,,7,5,,,,,,,,,,,,,,,,,,,,
95123,1992,North Carolina State University,5U,NC,NO,1982,,1.5,1.5,"$89,548,983 ","$66,671,915 ","$22,877,068 ",,,,,,,,,,,,2,50,,,, ,10,,,16,"$1,100,815 ", , , , , , ,75,,,,,42,32,,,,,,,,,,,,,,,,,,,,
95126,1992,Northern Illinois University,5U,IL,NO,1985,,1,0,"$16,900,000 ","$7,600,000 ","$2,600,000 ",,,,,,,,,,,,1,1,,,, ,0,,,0,$0 , , , , , , ,2,,,,,1,1,,,,,,,,,,,,,,,,,,,,
95127,1992,Northwestern University,5U,IL,YES,1985,,1.8,0.9,"$137,200,000 ","$85,200,000 ","$14,300,000 ",,,,,,,,,,,,0,29,,,, ,11,,,6,"$309,561 ", , , , , , ,44,,,,,26,20,,,,,,,,,,,,,,,,,,,,
95128,1992,Ohio State University,5U,OH,YES,1984,,2,1.5,"$164,000,000 ","$101,000,000 ","$10,000,000 ",,,,,,,,,,,,0,76,,,, ,20,,,30,"$1,200,000 ", , , , , , ,61,,,,,20,18,,,,,,,,,,,,,,,,,,,,
98013,1992,Oklahoma Medical Research Fndtn.,5U,OK,NO,1990,,1,0.5,"$15,395,150 ","$5,932,352 ","$1,000,000 ",,,,,,,,,,,,2,11,,,, ,5,,,2,"$168,500 ", , , , , , ,7,,,,,17,6,,,,,,,,,,,,,,,,,,,,
95133,1992,Oregon State University,5U,OR,NO,1980,,0.8,0.3,"$104,870,703 ","$68,119,245 ","$3,416,186 ",,,,,,,,,,,,0,38,,,, ,21,,,5,"$377,223 ", , , , , , ,27,,,,,10,8,,,,,,,,,,,,,,,,,,,,
95135,1992,Penn State University,5U,PA,YES,1989,,3,2,"$287,535,000 ","$148,377,000 ","$45,086,000 ",,,,,,,,,,,,0,,,,, ,35,,,14,"$507,456 ", , , , , , ,119,,,,,31,22,,,,,,,,,,,,,,,,,,,,
95138,1992,Princeton University,5U,NJ,NO,1987,,0.8,0.2,"$73,562,234 ","$57,340,086 ","$4,396,089 ",,,,,,,,,,,,0,29,,,, ,14,,,18,"$390,908 ", , , , , , ,60,,,,,25,15,,,,,,,,,,,,,,,,,,,,
95140,1992,Queen's University,3CN,,YES,1985,CANADA,3,1.5,"$49,307,200 ","$29,248,800 ","$6,222,400 ",,,,,,,,,,,,3,22,,,, ,10,,,5,"$608,388 ", , , , , , ,33,,,,,20,14,,,,,,,,,,,,,,,,,,,,
95144,1992,Research Corporation Technologies,2PMF,AZ,NO,,,12,10, , , ,,,,,,,,,,,,9,143,,,, ,117,,,21,"$50,345,501 ", , , , , , ,704,,,,,70,,,,,,,,,,,,,,,,,,,,,
95147,1992,Rice University,5U,TX,NO,1988,,0.1,0.1,"$35,600,000 ","$26,700,000 ","$5,300,000 ",,,,,,,,,,,,0,1,,,, ,1,,,0,"$7,000 ", , , , , , ,10,,,,,3,3,,,,,,,,,,,,,,,,,,,,
95150,1992,Rutgers The State University of  NJ,5U,NJ,NO,1982,,3.5,2.5,"$116,221,992 ","$70,826,955 ","$13,175,844 ",,,,,,,,,,,,2,79,,,, ,46,,,21,"$2,240,916 ", , , , , , ,46,,,,,29,20,,,,,,,,,,,,,,,,,,,,
95152,1992,Salk Institute,4HRI,CA,NO,1969,,1.5,2.5,"$39,032,000 ","$26,632,000 ","$80,000 ",,,,,,,,,,,,3,122,,,, ,79,,,8,"$1,380,000 ", , , , , , ,50,,,,,32,13,,,,,,,,,,,,,,,,,,,,
95154,1992,San Diego State University,5U,CA,NO,1988,,0.1,0.1,"$60,004,139 ","$38,239,128 ","$1,081,562 ",,,,,,,,,,,,0,1,,,, ,1,,,1,"$4,000 ", , , , , , ,4,,,,,1,1,,,,,,,,,,,,,,,,,,,,
95164,1992,St. Jude Children's Research Hospital,4HRI,TN,NO,1988,,0.6,0.25,"$15,213,028 ","$14,373,660 ","$309,302 ",,,,,,,,,,,,0,12,,,, ,11,,,5,"$36,191 ", , , , , , ,4,,,,,1,1,,,,,,,,,,,,,,,,,,,,
95165,1992,Stanford University,5U,CA,YES,1969,,9.5,12.5,"$303,300,000 ","$267,400,000 ","$14,700,000 ",,,,,,,,,,,,9,725,,,, ,165,,,128,"$25,450,000 ", , , , , , ,177,,,,,70,53,,,,,,,,,,,,,,,,,,,,
95169,1992,Syracuse University,5U,NY,NO,1989,,1,0.25,"$29,300,000 ","$18,610,000 ","$2,010,000 ",,,,,,,,,,,,0,7,,,, ,7,,,3,"$89,968 ", , , , , , ,8,,,,,2,2,,,,,,,,,,,,,,,,,,,,
95170,1992,Temple University,5U,PA,YES,1986,,2,2,"$73,000,000 ","$41,000,000 ","$24,000,000 ",,,,,,,,,,,,0,13,,,, ,17,,,3,"$478,000 ", , , , , , ,23,,,,,17,17,,,,,,,,,,,,,,,,,,,,
95168,1992,The Research Foundation of SUNY,5U,NY,YES,1979,,3.6,0.5,"$406,281,348 ","$294,081,545 ","$33,602,742 ",,,,,,,,,,,,4,99,,,, ,34,,,31,"$596,365 ", , , , , , ,150,,,,,54,33,,,,,,,,,,,,,,,,,,,,
95176,1992,Tulane University,5U,LA,YES,1987,,2,0.5,"$42,706,721 ","$31,101,501 ","$7,305,852 ",,,,,,,,,,,,0,45,,,, ,6,,,5,"$2,800,000 ", , , , , , ,21,,,,,15,5,,,,,,,,,,,,,,,,,,,,
95182,1992,Univ. of AL/Birmingham,5U,AL,YES,1987,,2.25,2.53,"$133,102,305 ","$104,341,495 ","$4,300,000 ",,,,,,,,,,,,3,33,,,, ,30,,,23,"$434,820 ", , , , , , ,79,,,,,24,23,,,,,,,,,,,,,,,,,,,,
95184,1992,Univ. of Alberta,3CN,,YES,1985,CANADA,3,1.5,"$65,152,800 ","$34,873,600 ","$4,243,200 ",,,,,,,,,,,,0,60,,,, ,15,,,3,"$332,000 ", , , , , , ,34,,,,,5,2,,,,,,,,,,,,,,,,,,,,
95186,1992,Univ. of Arkansas Fayetteville,5U,AR,NO,1990,,0.5,0.25,"$27,380,000 ","$21,760,000 ","$5,620,000 ",,,,,,,,,,,,1,10,,,, ,13,,,5,"$299,358 ", , , , , , ,19,,,,,7,7,,,,,,,,,,,,,,,,,,,,
95185,1992,Univ. of AZ,5U,AZ,YES,1987,,0.5,1,"$213,726,000 ","$101,818,000 ","$12,091,000 ",,,,,,,,,,,,13,70,,,, ,13,,,13,"$153,469 ", , , , , , ,93,,,,,14,7,,,,,,,,,,,,,,,,,,,,
95187,1992,Univ. of British Columbia,3CN,,YES,1985,CANADA,4,0,"$97,520,000 ","$58,160,000 ","$11,520,000 ",,,,,,,,,,,,0,50,,,, ,18,,,10,"$604,358 ", , , , , , ,80,,,,,28,24,,,,,,,,,,,,,,,,,,,,
95188,1992,Univ. of CA System,5U,CA,YES,1979,,29.5,21,"$1,262,528,000 ","$705,250,000 ","$85,770,000 ",,,,,,,,,,,,6,700,,,, ,399,,,132,"$29,190,257 ", , , , , , ,506,,,,,243,102,,,,,,,,,,,,,,,,,,,,
95189,1992,Univ. of Central FL,5U,FL,NO,1989,,0.25,0.25,"$28,400,000 ","$12,900,000 ","$7,900,000 ",,,,,,,,,,,,0,9,,,, ,9,,,7,"$260,000 ", , , , , , ,32,,,,,12,12,,,,,,,,,,,,,,,,,,,,
95191,1992,Univ. of Cincinnati,5U,OH,YES,1983,,0.65,0.6,"$71,316,061 ","$59,394,837 ","$5,736,622 ",,,,,,,,,,,,1,45,,,, ,9,,,10,"$458,004 ", , , , , , ,46,,,,,15,10,,,,,,,,,,,,,,,,,,,,
95193,1992,Univ. of CN,5U,CN,YES,1987,,0.8,0.25,"$70,000,000 ","$55,000,000 ","$5,100,000 ",,,,,,,,,,,,1,19,,,, ,4,,,5,"$224,000 ", , , , , , ,29,,,,,14,10,,,,,,,,,,,,,,,,,,,,
95192,1992,Univ. of CO,5U,CO,YES,1985,,2,0,"$194,907,400 ","$147,858,557 ","$12,694,782 ",,,,,,,,,,,,5,40,,,, ,37,,,4,"$840,680 ", , , , , , ,55,,,,,22,11,,,,,,,,,,,,,,,,,,,,
95194,1992,Univ. of Dayton,5U,OH,NO,1984,,1,1,"$39,900,000 ","$35,100,000 ","$4,300,000 ",,,,,,,,,,,,4,58,,,, ,9,,,9,"$218,000 ", , , , , , ,21,,,,,3,3,,,,,,,,,,,,,,,,,,,,
95197,1992,Univ. of FL,5U,FL,YES,1981,,1,3,"$227,185,533 ","$122,851,476 ","$14,419,906 ",,,,,,,,,,,,6,99,,,, ,35,,,19,"$5,159,791 ", , , , , , ,74,,,,,34,17,,,,,,,,,,,,,,,,,,,,
95202,1992,Univ. of Illinois at Chicago,5U,IL,YES,1982,,3,1,"$87,330,000 ","$58,560,000 ","$3,910,000 ",,,,,,,,,,,,0,19,,,, ,9,,,5,"$660,000 ", , , , , , ,22,,,,,8,6,,,,,,,,,,,,,,,,,,,,
95203,1992,Univ. of Illinois Urbana Champaign,5U,IL,NO,1965,,0,1.5,"$174,485,382 ","$129,095,852 ","$25,358,505 ",,,,,,,,,,,,0,32,,,, ,78,,,33,"$563,041 ", , , , , , ,71,,,,,25,18,,,,,,,,,,,,,,,,,,,,
95208,1992,Univ. of Maine,5U,ME,NO,,,0,0,"$16,900,000 ","$11,830,000 ","$1,521,000 ",,,,,,,,,,,,0,4,,,, ,3,,,3,"$3,500 ", , , , , , ,2,,,,,0,0,,,,,,,,,,,,,,,,,,,,
95210,1992,Univ. of Maryland Baltimore,5U,MD,YES,1989,,3,1.2,"$110,400,000 ","$61,100,000 ","$2,000,000 ",,,,,,,,,,,,0,9,,,, ,5,,,6,"$252,000 ", , , , , , ,50,,,,,15,15,,,,,,,,,,,,,,,,,,,,
95212,1992,Univ. of Maryland College Park,5U,MD,NO,1987,,5,1,"$122,200,000 ","$99,700,000 ","$3,500,000 ",,,,,,,,,,,,3,72,,,, ,34,,,29,"$425,421 ", , , , , , ,62,,,,,14,14,,,,,,,,,,,,,,,,,,,,
95214,1992,Univ. of Massachusetts/Amherst,5U,MA,NO,1987,,0.75,0.75,"$63,300,000 ","$43,900,000 ","$7,300,000 ",,,,,,,,,,,,0,2,,,, ,4,,,0,$900 , , , , , , ,27,,,,,9,9,,,,,,,,,,,,,,,,,,,,
95217,1992,Univ. of Miami,5U,FL,YES,1989,,0.5,0.5,"$120,490,000 ","$86,100,000 ","$1,618,560 ",,,,,,,,,,,,0,17,,,, ,5,,,2,"$2,525,667 ", , , , , , ,23,,,,,6,6,,,,,,,,,,,,,,,,,,,,
95218,1992,Univ. of Michigan,5U,MI,YES,1982,,6,5.5,"$346,500,000 ","$227,000,000 ","$25,100,000 ",,,,,,,,,,,,1,73,,,, ,53,,,28,"$1,167,600 ", , , , , , ,95,,,,,71,32,,,,,,,,,,,,,,,,,,,,
95219,1992,Univ. of Minnesota,5U,MN,YES,1983,,5,4,"$239,100,000 ","$187,600,000 ","$17,500,000 ",,,,,,,,,,,,20,208,,,, ,46,,,46,"$613,320 ", , , , , , ,149,,,,,52,26,,,,,,,,,,,,,,,,,,,,
95221,1992,Univ. of Missouri System,5U,MO,YES,1987,,0.75,0.5,"$62,232,633 ","$38,755,977 ","$11,880,853 ",,,,,,,,,,,,0,35,,,, ,13,,,12,"$1,432,457 ", , , , , , ,53,,,,,9,7,,,,,,,,,,,,,,,,,,,,
95230,1992,Univ. of North Carolina/ Chapel Hill,5U,NC,YES,1970,,1.5,1.5,"$211,104,491 ","$167,044,036 ","$31,946,800 ",,,,,,,,,,,,0,21,,,, ,36,,,11,"$413,888 ", , , , , , ,78,,,,,30,18,,,,,,,,,,,,,,,,,,,,
95236,1992,Univ. of Oregon,5U,OR,NO,1992,,0.2,0.2,"$41,400,000 ","$34,200,000 ","$250,000 ",,,,,,,,,,,,0,7,,,, ,5,,,4,"$56,000 ", , , , , , ,12,,,,,4,4,,,,,,,,,,,,,,,,,,,,
95240,1992,Univ. of Rochester,5U,NY,YES,1970,,0.75,0.25,"$151,397,000 ","$122,580,000 ","$3,122,000 ",,,,,,,,,,,,0,35,,,, ,13,,,13,"$3,953,605 ", , , , , , ,40,,,,,13,13,,,,,,,,,,,,,,,,,,,,
95243,1992,Univ. of South FL,5U,FL,YES,1988,,2,1,"$50,666,466 ","$25,510,589 ","$12,274,613 ",,,,,,,,,,,,10,10,,,, ,7,,,3,"$44,851 ", , , , , , ,25,,,,,10,10,,,,,,,,,,,,,,,,,,,,
95244,1992,Univ. of Southern CA,5U,CA,YES,1976,,2,2,"$206,258,000 ","$166,857,000 ","$8,406,000 ",,,,,,,,,,,,0,23,,,, ,9,,,4,"$494,831 ", , , , , , ,48,,,,,21,21,,,,,,,,,,,,,,,,,,,,
95246,1992,Univ. of Texas  Hlth Sci Ctr San Antonio,5U,TX,YES,1987,,1,1,"$101,000,000 ","$71,000,000 ","$18,000,000 ",,,,,,,,,,,,4,20,,,, ,10,,,7,"$400,000 ", , , , , , ,12,,,,,8,8,,,,,,,,,,,,,,,,,,,,
95248,1992,Univ. of Texas at Austin,5U,TX,NO,1980,,2,2,"$181,511,362 ","$134,299,553 ","$14,944,021 ",,,,,,,,,,,,4,90,,,, ,90,,,34,"$835,432 ", , , , , , ,64,,,,,27,11,,,,,,,,,,,,,,,,,,,,
95252,1992,Univ. of Texas Southwestern Med. Ctr.,5U,TX,YES,1976,,1.2,1,"$94,128,000 ","$61,500,000 ","$4,240,000 ",,,,,,,,,,,,5,57,,,, ,21,,,11,"$1,100,000 ", , , , , , ,37,,,,,39,22,,,,,,,,,,,,,,,,,,,,
95254,1992,Univ. of Toronto,3CN,,YES,1981,CANADA,3,2,"$116,960,000 ","$70,060,000 ","$15,120,000 ",,,,,,,,,,,,0,40,,,, ,17,,,11,"$920,000 ", , , , , , ,97,,,,,24,24,,,,,,,,,,,,,,,,,,,,
95256,1992,Univ. of Utah,5U,UT,YES,1970,,2,4,"$114,100,000 ","$93,800,000 ","$18,000,000 ",,,,,,,,,,,,20,95,,,, ,43,,,36,"$1,240,229 ", , , , , , ,124,,,,,37,24,,,,,,,,,,,,,,,,,,,,
95260,1992,Univ. of Washington/Wash. Res. Fndtn.,5U,WA,YES,1983,,4,1.5,"$413,000,000 ","$339,000,000 ","$18,000,000 ",,,,,,,,,,,,7,89,,,, ,89,,,21,"$3,000,000 ", , , , , , ,141,,,,,32,22,,,,,,,,,,,,,,,,,,,,
95261,1992,Univ. of Waterloo,3CN,,NO,1979,CANADA,1.5,1,"$47,680,000 ","$34,320,000 ","$5,120,000 ",,,,,,,,,,,,3,60,,,, ,40,,,12,"$1,600,000 ", , , , , , ,,,,,,8,8,,,,,,,,,,,,,,,,,,,,
95262,1992,Univ. of Western Ontario,3CN,,YES,1950,CANADA,0.2,0.05,"$44,000,000 ","$21,120,000 ","$1,520,000 ",,,,,,,,,,,,0,0,,,, ,2,,,1,"$6,400 ", , , , , , ,10,,,,,,,,,,,,,,,,,,,,,,,,,,
95268,1992,Vanderbilt University,5U,TN,YES,1991,,1.1,1,"$135,000,000 ","$104,400,000 ","$29,600,000 ",,,,,,,,,,,,0,28,,,, ,15,,,13,"$443,500 ", , , , , , ,33,,,,,11,11,,,,,,,,,,,,,,,,,,,,
95272,1992,W.A.R.F./Univ. of Wisconsin-Madison,5U,WI,YES,1925,,3,2,"$300,000,000 ","$229,000,000 ", ,,,,,,,,,,,,0,35,,,, ,77,,,19,"$12,489,683 ", , , , , , ,140,,,,,67,39,,,,,,,,,,,,,,,,,,,,
95273,1992,Wake Forest University,5U,NC,YES,1985,,0.5,0.5,"$61,800,000 ","$44,800,000 ","$6,700,000 ",,,,,,,,,,,,10,13,,,, ,2,,,2,"$62,500 ", , , , , , ,20,,,,,9,9,,,,,,,,,,,,,,,,,,,,
95274,1992,Washington State University,5U,WA,NO,1980,,1.5,1.5,"$71,000,000 ","$43,000,000 ","$3,200,000 ",,,,,,,,,,,,0,30,,,, ,18,,,10,"$133,000 ", , , , , , ,42,,,,,8,7,,,,,,,,,,,,,,,,,,,,
95275,1992,Washington University,5U,MO,YES,1970,,1.75,0.5,"$185,786,000 ","$149,271,000 ","$19,172,000 ",,,,,,,,,,,,3,155,,,, ,49,,,54,"$2,063,723 ", , , , , , ,50,,,,,40,15,,,,,,,,,,,,,,,,,,,,
95282,1992,Yale University,5U,CN,YES,1982,,2.5,0.9,"$234,600,000 ","$181,300,000 ","$8,000,000 ",,,,,,,,,,,,1,137,,,, ,48,,,16,"$738,000 ", , , , , , ,78,,,,,43,43,,,,,,,,,,,,,,,,,,,,
95003,1993,Albert Einstein Healthcare Network,4HRI,PA,NO,,,0.5,0.2,"$5,000,000 ","$2,500,000 ","$2,500,000 ",,,,,,,,,,,,1,1,,,, ,0,,,1,$0 , , , ,$0 ,"$15,000 ",$0 ,5,,,,,1,1,,,,0,,,,,,,,,,,,,,,,
95006,1993,AZ State University,5U,AZ,NO,,,1,1,"$36,774,154 ","$27,077,724 ","$3,038,553 ",,,,,,,,,,,,3,9,,,, ,5,,,6,"$502,304 ", , , ,$0 ,"$390,352 ","$54,600 ",24,,,,,6,6,,,,4,,,,,,,,,,,,,,,,
95010,1993,Baylor College of Medicine,5U,TX,YES,1984,,2.5,1,"$163,300,000 ","$91,300,000 ","$16,000,000 ",,,,,,,,,,,,15,77,,,, ,53,,,27,"$2,280,000 ", , , , ,"$504,000 ", ,70,,,,,18,18,,,,8,,,,,,,,,,,,,,,,
95016,1993,Brandeis University,5U,MA,NO,,,0.25,0,"$35,000,000 ","$24,000,000 ","$4,000,000 ",,,,,,,,,,,,0,26,,,, ,9,,,9,"$100,000 ", , , ,$0 ,"$10,000 ","$50,000 ",14,,,,,1,1,,,,3,,,,,,,,,,,,,,,,
95017,1993,Brigham & Women's Hospital,4HRI,MA,NO,1986,,3,1,"$122,591,306 ","$88,637,085 ","$19,006,016 ",,,,,,,,,,,,7,52,,,, ,15,,,22,"$1,331,351 ", , , ,$0 ,"$1,548,208 ","$638,979 ",55,,,,,42,36,,,,25,,,,,,,,,,,,,,,,
