year2,state,fage4,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,d_flag,firmdeath_firms,firmdeath_estabs,firmdeath_emp
1978,23,l) Left Censored,14608,17205,279662,273391,604,3.4,1870,10.5,46143,6570,39573,2.4,16.9,33600,12272,21328,4.5,12.3,12543,4.6,24.6,0,1327,1332,6671
1978,24,a) 0,7434,7515,37353,18761,7430,197.7,0,0,37184,37184,0,198.2,198.2,0,0,0,0,0,37184,198.2,0,0,,,
1978,24,b) 1,6671,7409,58965,57151,111,1.3,2093,24.9,18646,1307,17339,2.3,32.6,15017,9305,5712,16.3,26.3,3629,6.3,52.6,0,1499,1503,5842
1978,24,l) Left Censored,44911,55486,1078601,1074263,2066,3.6,5780,10.1,165522,30717,134805,2.9,15.4,156845,53683,103162,5,14.6,8677,0.8,29.2,0,3723,3741,23430
1978,25,a) 0,10419,10532,58580,29505,10389,197.3,0,0,58151,58151,0,197.1,197.1,0,0,0,0,0,58151,197.1,0,0,,,
1978,25,b) 1,9212,10337,111526,106917,207,1.8,2531,21.9,32735,4519,28216,4.2,30.6,23517,13971,9546,13.1,22,9218,8.6,44,0,1814,1815,9609
1978,25,l) Left Censored,75804,89642,1926604,1887129,2627,2.8,8918,9.6,308513,53052,255461,2.8,16.3,229562,96761,132801,5.1,12.2,78951,4.1,24.4,0,5804,5857,38898
1978,26,a) 0,16521,16657,91519,46008,16483,197.9,0,0,91022,91022,0,197.8,197.8,0,0,0,0,0,91022,197.8,0,0,,,
1978,26,b) 1,14063,15914,130725,128246,228,1.3,4273,23.7,36048,2847,33201,2.2,28.1,31090,19477,11613,15.2,24.2,4958,3.9,48.4,0,2946,2960,13268
1978,26,l) Left Censored,95356,118057,2664978,2619376,4387,3.6,13165,10.7,393890,74091,319799,2.8,15,302686,119550,183136,4.6,11.6,91204,3.4,23.2,0,8635,8677,55896
1978,27,a) 0,8978,9033,49614,24963,8944,198,0,0,49302,49302,0,197.5,197.5,0,0,0,0,0,49302,197.5,0,0,,,
1978,27,b) 1,7749,8626,73306,72243,130,1.3,2098,21.8,20742,1124,19618,1.6,28.7,18615,10176,8439,14.1,25.8,2127,2.9,51.6,0,1509,1517,6880
1978,27,l) Left Censored,51050,61896,1250092,1230590,2032,3.2,6397,10,215547,33361,182186,2.7,17.5,176543,57520,119023,4.7,14.3,39004,3.2,28.6,0,4363,4385,27442
1978,28,a) 0,5017,5035,26844,13498,4960,197,0,0,26692,26692,0,197.7,197.7,0,0,0,0,0,26692,197.7,0,0,,,
1978,28,b) 1,4146,4579,34031,33572,104,1.9,1590,29.7,10235,1410,8825,4.2,30.5,9316,5814,3502,17.3,27.7,919,2.8,55.4,0,1163,1165,4209
1978,28,l) Left Censored,25902,31579,546459,547090,1112,3.4,4104,12.4,82948,14693,68255,2.7,15.2,84209,28166,56043,5.1,15.4,-1261,-0.2,30.4,0,2637,2646,13774
1978,29,a) 0,11124,11175,58869,29517,11087,198.4,0,0,58705,58705,0,198.9,198.9,0,0,0,0,0,58705,198.9,0,0,,,
1978,29,b) 1,9157,10114,78489,77658,194,1.7,3198,27.4,21548,2081,19467,2.7,27.7,19886,12385,7501,15.9,25.6,1662,2.1,51.2,0,2428,2436,8639
1978,29,l) Left Censored,61066,75423,1455571,1443943,2770,3.5,8820,11.2,229516,38225,191291,2.6,15.9,206260,80972,125288,5.6,14.3,23256,1.6,28.6,0,5842,5863,32271
1978,30,a) 0,2461,2468,13441,6722,2466,199.8,0,0,13438,13438,0,199.9,199.9,0,0,0,0,0,13438,199.9,0,0,,,
1978,30,b) 1,2107,2294,14299,15092,30,1.1,1033,36.5,4066,135,3931,0.9,26.9,5651,4250,1401,28.2,37.4,-1585,-10.5,53.8,0,638,638,2579
1978,30,l) Left Censored,11390,13563,169184,171624,395,2.7,2234,15.3,29260,2494,26766,1.5,17,34139,15374,18765,9,19.9,-4879,-2.9,34,0,1278,1282,7181
1978,31,a) 0,4029,4055,20244,10215,4008,197.7,0,0,20058,20058,0,196.4,196.4,0,0,0,0,0,20058,196.4,0,0,,,
1978,31,b) 1,3616,3954,25143,25614,59,1.3,1091,24.3,6373,757,5616,3,24.9,7314,4521,2793,17.7,28.6,-941,-3.7,49.8,0,798,812,3595
1978,31,l) Left Censored,24386,28881,435999,441485,929,3.1,3066,10.2,71899,9386,62513,2.1,16.3,82871,28715,54156,6.5,18.8,-10972,-2.5,32.6,0,2153,2163,11553
1978,32,a) 0,2345,2400,16335,8169,2399,199.9,0,0,16333,16333,0,199.9,199.9,0,0,0,0,0,16333,199.9,0,0,,,
1978,32,b) 1,1797,1980,20582,19157,25,1,895,36.6,8097,184,7913,1,42.3,5247,3841,1406,20.1,27.4,2850,14.9,54.8,0,556,556,2375
1978,32,l) Left Censored,8430,10088,231353,223887,417,3.8,1980,18.1,48265,8439,39826,3.8,21.6,33333,19445,13888,8.7,14.9,14932,6.7,29.8,0,1077,1081,9013
1978,33,a) 0,2629,2636,12464,6256,2612,198.2,0,0,12416,12416,0,198.5,198.5,0,0,0,0,0,12416,198.5,0,0,,,
1978,33,b) 1,2095,2281,16191,15427,48,1.8,679,26.1,5402,1264,4138,8.2,35,3873,2635,1238,17.1,25.1,1529,9.9,50.2,0,506,510,1928
1978,33,l) Left Censored,12714,14520,266999,257123,481,3.2,1463,9.7,47868,11793,36075,4.6,18.6,28116,10529,17587,4.1,10.9,19752,7.7,21.8,0,1022,1024,5286
1978,34,a) 0,14915,15001,68692,34607,14788,197.2,0,0,68170,68170,0,197,197,0,0,0,0,0,68170,197,0,0,,,
1978,34,b) 1,13349,14249,100167,100691,140,0.9,4048,24.9,26819,1064,25755,1.1,26.6,27867,17048,10819,16.9,27.7,-1048,-1.1,53.2,0,2840,2841,11084
1978,34,l) Left Censored,98806,115203,2233054,2213723,4124,3.5,12234,10.3,350174,68312,281862,3.1,15.8,311512,122850,188662,5.5,14.1,38662,1.7,28.2,0,7936,7976,47320
1978,35,a) 0,3126,3144,17424,8718,3143,199.9,0,0,17412,17412,0,199.7,199.7,0,0,0,0,0,17412,199.7,0,0,,,
1978,35,b) 1,2705,2965,21080,21995,56,1.5,1377,37.5,6487,493,5994,2.2,29.5,8316,6160,2156,28,37.8,-1829,-8.3,59,0,930,932,3843
1978,35,l) Left Censored,13991,17135,255086,252334,623,3.4,3042,16.5,49809,7766,42043,3.1,19.7,44304,23620,20684,9.4,17.6,5505,2.1,35.2,0,1785,1787,13673
1978,36,a) 0,35845,36049,177840,89392,35613,197.6,0,0,176896,176896,0,197.9,197.9,0,0,0,0,0,176896,197.9,0,0,,,
1978,36,b) 1,31359,34034,263646,257333,352,0.9,9704,25,82418,10000,72418,3.9,32,69792,40402,29390,15.7,27.1,12626,4.9,54.2,0,7207,7213,28312
1978,36,l) Left Censored,245868,283683,5328924,5317719,7768,2.6,33676,11.4,844518,128859,715659,2.4,15.9,822107,313329,508778,5.9,15.5,22411,0.4,31,0,23628,23723,143769
1978,37,a) 0,12707,12814,61963,31122,12681,197.9,0,0,61682,61682,0,198.2,198.2,0,0,0,0,0,61682,198.2,0,0,,,
1978,37,b) 1,9972,11035,82994,83435,133,1,3599,28.1,21093,1501,19592,1.8,25.3,21975,15113,6862,18.1,26.3,-882,-1,50.6,0,2793,2794,10727
1978,37,l) Left Censored,64961,82237,1709133,1685053,2924,3.4,8533,10,242871,45275,197596,2.7,14.4,194711,76435,118276,4.5,11.6,48160,2.8,23.2,0,5733,5768,33132
1978,38,a) 0,1829,1832,8276,4150,1817,198.4,0,0,8253,8253,0,198.9,198.9,0,0,0,0,0,8253,198.9,0,0,,,
1978,38,b) 1,1589,1680,11274,11112,19,1,508,26.3,3141,209,2932,1.9,28.3,2817,1928,889,17.4,25.4,324,2.9,50.8,0,364,364,1385
1978,38,l) Left Censored,10182,11862,143227,140678,361,2.9,1201,9.8,21715,2722,18993,1.9,15.4,16616,6196,10420,4.4,11.8,5099,3.6,23.6,0,825,829,3942
1978,39,a) 0,18358,18468,95358,47935,18265,197.8,0,0,94846,94846,0,197.9,197.9,0,0,0,0,0,94846,197.9,0,0,,,
1978,39,b) 1,15878,18198,139688,140353,303,1.5,4967,24.1,36323,3356,32967,2.4,25.9,37652,24083,13569,17.2,26.8,-1329,-0.9,51.8,0,3592,3609,15200
1978,39,l) Left Censored,120647,156180,3430816,3413124,5857,3.6,15704,9.7,483252,78939,404313,2.3,14.2,447870,139478,308392,4.1,13.1,35382,1.1,26.2,0,10017,10057,56054
1978,40,a) 0,7195,7243,38502,19252,7242,200,0,0,38501,38501,0,200,200,0,0,0,0,0,38501,200,0,0,,,
1978,40,b) 1,5785,6343,49730,52130,126,1.6,3051,38.6,13364,944,12420,1.8,25.6,18163,13102,5061,25.1,34.8,-4799,-9.2,51.2,0,2049,2057,8359
1978,40,l) Left Censored,34618,42400,687241,688060,1383,3,7492,16.4,111268,20145,91123,2.9,16.2,112905,58248,54657,8.5,16.4,-1637,-0.2,32.4,0,4297,4305,28269
1978,41,a) 0,8982,9032,45597,22916,8938,197.9,0,0,45363,45363,0,198,198,0,0,0,0,0,45363,198,0,0,,,
1978,41,b) 1,6678,7364,61942,57657,110,1.3,2410,28.2,22987,2070,20917,3.6,39.9,14416,9738,4678,16.9,25,8571,14.9,50,0,1736,1737,6153
1978,41,l) Left Censored,33451,40490,691354,666442,1711,4,5417,12.8,136363,21661,114702,3.3,20.5,86538,42241,44297,6.3,13,49825,7.5,26,0,3548,3565,21702
1978,42,a) 0,19380,19538,101466,50938,19335,197.9,0,0,101056,101056,0,198.4,198.4,0,0,0,0,0,101056,198.4,0,0,,,
1978,42,b) 1,17515,19571,154999,154618,338,1.5,4918,22.4,40971,4124,36847,2.7,26.5,40209,23874,16335,15.4,26,762,0.5,52,0,3424,3443,14537
1978,42,l) Left Censored,140048,172506,3662455,3674067,5640,3.2,17439,9.8,552691,93889,458802,2.6,15,575914,211878,364036,5.8,15.7,-23223,-0.7,30,0,11352,11418,104517
1978,44,a) 0,1972,1979,12311,6166,1965,198.6,0,0,12290,12290,0,199.3,199.3,0,0,0,0,0,12290,199.3,0,0,,,
1978,44,b) 1,1789,1892,12480,12252,19,0.9,537,24.8,4037,389,3648,3.2,32.9,3581,2429,1152,19.8,29.2,456,3.7,58.4,0,383,384,1751
1978,44,l) Left Censored,14133,15970,308758,327283,513,3.1,1551,9.4,51286,8013,43273,2.4,15.7,88336,16055,72281,4.9,27,-37050,-11.3,31.4,0,1055,1056,6237
1978,45,a) 0,6460,6499,32806,16476,6425,197.7,0,0,32660,32660,0,198.2,198.2,0,0,0,0,0,32660,198.2,0,0,,,
1978,45,b) 1,5153,5616,37560,36944,88,1.3,1870,28.6,11430,1137,10293,3.1,30.9,10198,6706,3492,18.2,27.6,1232,3.3,55.2,0,1446,1448,4704
1978,45,l) Left Censored,32260,40005,843131,822558,1530,3.7,4228,10.2,129018,31205,97813,3.8,15.7,87871,32945,54926,4,10.7,41147,5,21.4,0,2946,2955,13889
1978,46,a) 0,1992,1996,9291,4675,1981,198.5,0,0,9232,9232,0,197.5,197.5,0,0,0,0,0,9232,197.5,0,0,,,
1978,46,b) 1,1597,1726,11540,11467,17,0.8,558,27.9,3308,137,3171,1.2,28.8,3161,2085,1076,18.2,27.6,147,1.2,55.2,0,391,391,1504
1978,46,l) Left Censored,10774,12406,150379,166886,420,3.3,1308,10.2,24897,3528,21369,2.1,14.9,57910,7025,50885,4.2,34.7,-33013,-19.8,29.8,0,914,915,4161
1978,47,a) 0,9874,9926,52597,26426,9817,197.8,0,0,52342,52342,0,198.1,198.1,0,0,0,0,0,52342,198.1,0,0,,,
1978,47,b) 1,8227,9123,73593,79923,135,1.3,3057,28.8,22448,1743,20705,2.2,28.1,35108,14336,20772,17.9,43.9,-12660,-15.8,56.2,0,2322,2327,10687
1978,47,l) Left Censored,49370,61380,1261083,1244697,2133,3.3,6910,10.8,197235,33820,163415,2.7,15.8,164463,64334,100129,5.2,13.2,32772,2.6,26.4,0,4629,4646,27765
1978,48,a) 0,32509,32917,191489,95752,32915,200,0,0,191475,191475,0,200,200,0,0,0,0,0,191475,200,0,0,,,
1978,48,b) 1,26019,29597,247308,254162,557,1.5,13485,36.9,77286,5906,71380,2.3,30.4,90993,65685,25308,25.8,35.8,-13707,-5.4,60.8,0,8649,8710,40972
1978,48,l) Left Censored,145484,191894,3770786,3739427,7085,3.4,32944,16,688349,129066,559283,3.5,18.4,625631,291809,333822,7.8,16.7,62718,1.7,33.4,0,17909,17992,133459
1978,49,a) 0,3371,3390,19839,9920,3390,200,0,0,19839,19839,0,200,200,0,0,0,0,0,19839,200,0,0,,,
1978,49,b) 1,2760,3028,22109,22671,51,1.4,1439,38.2,7146,427,6719,1.9,31.5,8270,6366,1904,28.1,36.5,-1124,-5,63,0,852,852,3815
1978,49,l) Left Censored,14489,17593,334538,332723,680,3.6,2916,15.5,58390,11595,46795,3.5,17.5,54760,24652,30108,7.4,16.5,3630,1,33,0,1549,1558,11055
1978,50,a) 0,1652,1657,10136,5082,1640,197.9,0,0,10109,10109,0,198.9,198.9,0,0,0,0,0,10109,198.9,0,0,,,
1978,50,b) 1,1351,1455,9636,9117,10,0.6,337,20.8,2867,38,2829,0.4,31.4,1829,885,944,9.7,20.1,1038,11.3,40.2,0,254,256,689
1978,50,l) Left Censored,8072,9111,137777,136934,262,2.8,951,10.1,22955,3729,19226,2.7,16.8,21268,11359,9909,8.3,15.5,1687,1.3,31,0,707,712,4284
1978,51,a) 0,10741,10820,53691,26953,10724,198.2,0,0,53477,53477,0,198.4,198.4,0,0,0,0,0,53477,198.4,0,0,,,
1978,51,b) 1,8663,9565,77005,74948,170,1.6,2775,25.4,23713,3057,20656,4.1,31.6,19598,11477,8121,15.3,26.1,4115,5.5,52.2,0,2096,2097,7545
1978,51,l) Left Censored,56134,71297,1345671,1331406,2747,3.7,7286,9.9,208690,37415,171275,2.8,15.7,180160,70808,109352,5.3,13.5,28530,2.2,27,0,4783,4809,34793
1978,53,a) 0,12420,12497,72978,36635,12365,197.9,0,0,72686,72686,0,198.4,198.4,0,0,0,0,0,72686,198.4,0,0,,,
1978,53,b) 1,9452,10505,86292,81306,154,1.3,3421,28.1,31845,1663,30182,2,39.2,21873,14133,7740,17.4,26.9,9972,12.3,53.8,0,2406,2409,9739
1978,53,l) Left Censored,47682,58667,1039894,995019,2501,4.1,7717,12.6,224800,30210,194590,3,22.6,135050,59472,75578,6,13.6,89750,9,27.2,0,4628,4649,31001
1978,54,a) 0,3357,3379,15219,7697,3325,196.8,0,0,15045,15045,0,195.5,195.5,0,0,0,0,0,15045,195.5,0,0,,,
1978,54,b) 1,2932,3190,22594,23238,32,0.9,1050,28.3,5401,269,5132,1.2,23.2,6688,3874,2814,16.7,28.8,-1287,-5.6,46.4,0,753,755,2465
1978,54,l) Left Censored,20633,24738,415698,431310,829,3.2,2706,10.5,52198,8379,43819,1.9,12.1,83423,20146,63277,4.7,19.3,-31225,-7.2,24.2,0,1725,1729,8815
1978,55,a) 0,10103,10223,54079,27140,10128,198.1,0,0,53878,53878,0,198.5,198.5,0,0,0,0,0,53878,198.5,0,0,,,
1978,55,b) 1,8493,9485,70048,67782,147,1.4,2177,20.7,18804,881,17923,1.3,27.7,14271,8888,5383,13.1,21.1,4533,6.6,42.2,0,1571,1572,5778
1978,55,l) Left Censored,60252,71329,1421462,1394422,2260,3.1,6945,9.4,198508,29178,169330,2.1,14.2,144430,58641,85789,4.2,10.4,54078,3.8,20.8,0,4790,4817,28983
1978,56,a) 0,1655,1658,8820,4411,1657,199.9,0,0,8819,8819,0,199.9,199.9,0,0,0,0,0,8819,199.9,0,0,,,
1978,56,b) 1,1282,1385,11129,10910,16,0.9,602,35.4,3880,387,3493,3.5,35.6,3442,2341,1101,21.5,31.5,438,4.1,63,0,394,394,1401
1978,56,l) Left Censored,6530,7588,104398,101185,310,3.8,1369,16.8,24498,4697,19801,4.6,24.2,18072,9924,8148,9.8,17.9,6426,6.3,35.8,0,785,787,4669
1979,01,a) 0,7378,7444,47054,23607,7391,198.6,0,0,46894,46894,0,198.6,198.6,0,0,0,0,0,46894,198.6,0,0,,,
1979,01,b) 1,5990,6249,45255,45886,59,0.8,2154,29.2,13662,901,12761,2,29.8,14923,8990,5933,19.6,32.5,-1261,-2.7,59.6,0,1788,1788,7701
1979,01,c) 2,5344,6098,54593,55897,302,4.5,1306,19.6,12560,2764,9796,4.9,22.5,15167,6885,8282,12.3,27.1,-2607,-4.6,45,0,993,997,5094
1979,01,l) Left Censored,36024,46170,935734,930364,1683,3.5,4646,9.7,145898,24313,121585,2.6,15.7,135158,48857,86301,5.3,14.5,10740,1.2,29,0,3118,3129,22936
1979,02,a) 0,1351,1372,7555,3783,1366,199.1,0,0,7544,7544,0,199.4,199.4,0,0,0,0,0,7544,199.4,0,0,,,
1979,02,b) 1,929,945,6267,6726,9,0.8,462,38.6,2176,101,2075,1.5,32.4,3093,2013,1080,29.9,46,-917,-13.6,64.8,0,354,354,1639
1979,02,c) 2,920,1060,12021,13936,87,7.6,243,21.2,2859,667,2192,4.8,20.5,6689,1514,5175,10.9,48,-3830,-27.5,41,0,163,163,1091
1979,02,l) Left Censored,3857,4923,82084,84403,346,6.8,694,13.5,16419,3463,12956,4.1,19.5,21057,8554,12503,10.1,24.9,-4638,-5.4,39,0,387,390,2830
1979,04,a) 0,7703,7795,50843,25956,7620,195.5,0,0,49774,49774,0,191.8,191.8,0,0,0,0,0,49774,191.8,0,0,,,
1979,04,b) 1,5553,5621,45673,43208,25,0.4,832,13.8,15185,237,14948,0.5,35.1,10255,4453,5802,10.3,23.7,4930,11.4,47.4,0,38,38,537
1979,04,c) 2,4473,5160,51522,49961,258,4.8,722,13.4,14483,2215,12268,4.4,29,11361,4562,6799,9.1,22.7,3122,6.3,45.4,0,21,25,478
1979,04,l) Left Censored,22584,30144,619422,594532,1320,4.3,2330,7.6,121802,23160,98642,3.9,20.5,72023,22153,49870,3.7,12.1,49779,8.4,24.2,0,59,69,437
1979,05,a) 0,5464,5532,30148,15285,5403,195.3,0,0,29726,29726,0,194.5,194.5,0,0,0,0,0,29726,194.5,0,0,,,
1979,05,b) 1,4349,4381,25318,25118,12,0.3,716,15.1,6709,140,6569,0.6,26.7,6309,2416,3893,9.6,25.1,400,1.6,50.2,1,10,11,
1979,05,c) 2,3585,3885,27612,28101,161,3.9,597,14.6,5596,962,4634,3.4,19.9,6573,2900,3673,10.3,23.4,-977,-3.5,39.8,1,3,3,
1979,05,l) Left Censored,23239,28186,519778,515210,861,3,2345,8.1,71879,12675,59204,2.5,14,62743,17285,45458,3.4,12.2,9136,1.8,24.4,0,54,60,2130
1979,06,a) 0,67068,67902,407192,204196,67539,198.9,0,0,405993,405993,0,198.8,198.8,0,0,0,0,0,405993,198.8,0,0,,,
1979,06,b) 1,49264,50174,367254,372964,345,0.6,15880,27.1,119926,3939,115987,1.1,32.2,131345,77846,53499,20.9,35.2,-11419,-3,64.4,0,12431,12447,64813
1979,06,c) 2,45099,52035,499845,499059,3872,6.9,10675,19.1,136736,29357,107379,5.9,27.4,135163,65673,69490,13.2,27.1,1573,0.3,54.2,0,7556,7578,42609
1979,06,l) Left Censored,236478,308569,6635163,6492470,18197,5.7,34072,10.7,1194088,280725,913363,4.3,18.4,908702,332087,576615,5.1,14,285386,4.4,28,0,21918,22068,150185
1979,08,a) 0,10320,10399,60241,30508,10211,196.4,0,0,59467,59467,0,194.9,194.9,0,0,0,0,0,59467,194.9,0,0,,,
1979,08,b) 1,7539,7603,52533,50531,27,0.3,1317,16,16439,1009,15430,2,32.5,12435,5605,6830,11.1,24.6,4004,7.9,49.2,0,25,27,458
1979,08,c) 2,6271,7035,63074,62709,276,3.7,1116,15,15622,2170,13452,3.5,24.9,14891,6759,8132,10.8,23.7,731,1.2,47.4,0,20,30,276
1979,08,l) Left Censored,32314,40622,810603,788938,1594,3.8,3615,8.7,143942,27722,116220,3.5,18.2,100612,35351,65261,4.5,12.8,43330,5.4,25.6,0,61,66,2690
1979,09,a) 0,6160,6204,31484,15751,6191,199.6,0,0,31467,31467,0,199.8,199.8,0,0,0,0,0,31467,199.8,0,0,,,
1979,09,b) 1,5162,5239,32558,32113,22,0.4,1241,21,9615,179,9436,0.6,29.9,8724,4069,4655,12.7,27.2,891,2.7,54.4,0,976,977,3352
1979,09,c) 2,5227,5807,47528,47559,286,4.7,851,13.9,10410,1765,8645,3.7,21.9,10472,4726,5746,9.9,22,-62,-0.1,43.8,0,601,601,2396
1979,09,l) Left Censored,40413,47589,1098797,1079081,1477,3,3937,8.1,148298,29590,118708,2.7,13.7,108865,36812,72053,3.4,10.1,39433,3.6,20.2,0,2584,2590,16260
1979,10,a) 0,1152,1163,6711,3362,1157,199,0,0,6699,6699,0,199.3,199.3,0,0,0,0,0,6699,199.3,0,0,,,
1979,10,b) 1,906,916,5775,5819,5,0.5,239,23,1767,39,1728,0.7,30.4,1854,1070,784,18.4,31.9,-87,-1.5,60.8,0,183,183,824
1979,10,c) 2,927,1085,9151,9208,44,3.8,194,16.6,1973,175,1798,1.9,21.4,2086,874,1212,9.5,22.7,-113,-1.3,42.8,0,143,150,684
1979,10,l) Left Censored,6944,8405,182960,195081,344,4,771,8.9,21189,4648,16541,2.4,10.9,45431,6228,39203,3.2,23.3,-24242,-12.4,21.8,0,483,487,2470
1979,11,a) 0,1373,1388,9438,4720,1387,199.9,0,0,9437,9437,0,199.9,199.9,0,0,0,0,0,9437,199.9,0,0,,,
1979,11,b) 1,1141,1151,11834,10227,13,1,292,22.5,5382,154,5228,1.5,52.6,2168,1155,1013,11.3,21.2,3214,31.4,42.4,0,228,228,946
1979,11,c) 2,1217,1375,29092,27490,78,5.3,234,16,6561,875,5686,3.2,23.9,3356,1347,2009,4.9,12.2,3205,11.7,24.4,0,155,155,789
1979,11,l) Left Censored,9656,11531,294445,288559,401,3.4,1080,9.1,43679,4832,38847,1.7,15.1,31906,12527,19379,4.3,11.1,11773,4,22.2,0,670,671,4810
1979,12,a) 0,28782,28995,167648,84149,28813,198.7,0,0,166999,166999,0,198.5,198.5,0,0,0,0,0,166999,198.5,0,0,,,
1979,12,b) 1,21579,21892,158395,159832,145,0.6,6938,27.1,51617,2257,49360,1.4,32.3,54490,32013,22477,20,34.1,-2873,-1.8,64.6,0,5732,5733,27383
1979,12,c) 2,18795,21118,189132,193753,1112,4.8,4576,19.9,46422,8175,38247,4.2,24,55663,28739,26924,14.8,28.7,-9241,-4.7,48,0,3494,3498,20888
1979,12,l) Left Censored,98271,128105,2268503,2232852,5907,4.5,13842,10.5,393289,88408,304881,4,17.6,321987,122083,199904,5.5,14.4,71302,3.2,28.8,0,9495,9597,66384
1979,13,a) 0,11492,11628,63774,32031,11527,198.3,0,0,63487,63487,0,198.2,198.2,0,0,0,0,0,63487,198.2,0,0,,,
1979,13,b) 1,9045,9194,61573,62968,80,0.7,3226,29.7,18210,1004,17206,1.6,28.9,20999,12689,8310,20.2,33.3,-2789,-4.4,57.8,0,2713,2713,10870
1979,13,c) 2,8403,9494,84020,84214,528,5.1,2018,19.6,20616,4521,16095,5.4,24.5,21004,10074,10930,12,24.9,-388,-0.4,49,0,1581,1584,7449
1979,13,l) Left Censored,53613,71084,1487550,1476420,3194,4.4,7007,9.6,225830,56322,169508,3.8,15.3,203569,66937,136632,4.5,13.8,22261,1.5,27.6,0,4483,4500,28450
1979,15,a) 0,2389,2424,15175,7614,2409,198.8,0,0,15122,15122,0,198.6,198.6,0,0,0,0,0,15122,198.6,0,0,,,
1979,15,b) 1,1814,1844,16141,15957,13,0.6,453,21.7,4307,140,4167,0.9,27,3939,1860,2079,11.7,24.7,368,2.3,49.4,0,357,357,1583
1979,15,c) 2,1615,2028,18949,19514,130,6.1,338,15.8,4017,821,3196,4.2,20.6,5146,2309,2837,11.8,26.4,-1129,-5.8,41.2,0,231,231,1172
1979,15,l) Left Censored,10358,13255,249277,244827,605,4.4,1261,9.3,40591,8124,32467,3.3,16.6,31690,11447,20243,4.7,12.9,8901,3.7,25.8,0,810,819,5820
1979,16,a) 0,2802,2825,16029,8207,2748,194.5,0,0,15644,,,,190.6,0,0,0,0,0,15644,190.6,0,1,,,
1979,16,b) 1,2173,2184,14277,14619,6,0.3,432,18,3144,,,,21.5,3827,1508,2319,10.3,26.2,-683,-4.7,43,1,9,9,23
1979,16,c) 2,1807,2000,14246,14517,77,3.6,315,14.9,3300,703,2597,4.8,22.7,3841,1561,2280,10.8,26.5,-541,-3.8,45.4,0,6,6,26
1979,16,l) Left Censored,10418,12995,228612,215237,426,3.2,981,7.4,56805,32126,24679,14.9,26.4,30055,8725,21330,4.1,14,26750,12.4,28,0,18,19,320
1979,17,a) 0,19822,20000,122729,61591,19871,198.7,0,0,122276,122276,0,198.5,198.5,0,0,0,0,0,122276,198.5,0,0,,,
1979,17,b) 1,16692,16992,118057,119340,86,0.4,4486,23.1,31540,1748,29792,1.5,26.4,34106,17126,16980,14.4,28.6,-2566,-2.2,52.8,0,3587,3588,14096
1979,17,c) 2,16253,18476,173363,177212,839,4.2,3396,17.1,34151,6552,27599,3.7,19.3,41848,19047,22801,10.7,23.6,-7697,-4.3,38.6,0,2411,2412,12005
1979,17,l) Left Censored,126709,154834,3842116,3805761,5651,3.5,15486,9.7,561600,103569,458031,2.7,14.8,488891,176653,312238,4.6,12.8,72709,2,25.6,0,10192,10243,73119
1979,18,a) 0,9646,9728,50773,25453,9662,198.6,0,0,50641,50641,0,199,199,0,0,0,0,0,50641,199,0,0,,,
1979,18,b) 1,7924,8093,56947,55727,54,0.6,2321,24.9,18278,1326,16952,2.4,32.8,15837,8303,7534,14.9,28.4,2441,4.4,56.8,0,1888,1896,6846
1979,18,c) 2,7449,8578,76824,77521,423,4.6,1553,16.9,16780,2820,13960,3.6,21.6,18174,8810,9364,11.4,23.4,-1394,-1.8,43.2,0,1173,1181,6354
1979,18,l) Left Censored,56888,72549,1705273,1699521,2478,3.3,6742,9,220958,40234,180724,2.4,13,209454,62460,146994,3.7,12.3,11504,0.7,24.6,0,4507,4524,28385
1979,19,a) 0,6252,6387,34494,17298,6345,198.7,0,0,34393,34393,0,198.8,198.8,0,0,0,0,0,34393,198.8,0,0,,,
1979,19,b) 1,5570,5642,34787,35765,39,0.6,1634,25.2,8840,474,8366,1.3,24.7,10795,5853,4942,16.4,30.2,-1955,-5.5,49.4,0,1315,1315,4769
1979,19,c) 2,5432,6091,45870,47616,248,3.8,1147,17.4,8645,1603,7042,3.4,18.2,12137,6169,5968,13,25.5,-3492,-7.3,36.4,0,889,890,4312
1979,19,l) Left Censored,38564,47422,802100,795230,1303,2.6,4818,9.8,106654,15937,90717,2,13.4,92913,33573,59340,4.2,11.7,13741,1.7,23.4,0,3282,3342,17759
1979,20,a) 0,5674,5710,29999,15068,5661,198.3,0,0,29863,29863,0,198.2,198.2,0,0,0,0,0,29863,198.2,0,0,,,
1979,20,b) 1,4744,4788,28461,30375,17,0.3,1460,26.3,7490,99,7391,0.3,24.7,11318,5784,5534,19,37.3,-3828,-12.6,49.4,0,1200,1200,4931
1979,20,c) 2,4456,4976,39004,39542,212,3.9,1011,18.7,9149,2208,6941,5.6,23.1,10225,4986,5239,12.6,25.9,-1076,-2.8,46.2,0,736,737,3312
